Namespace,Class Name,Command Name,ignored,portal.acceptance,portal.fixpack.release,portal.release,portal.smoke,portal.upstream,testray.component.names,testray.main.component.name
LocalFile,GoogleDrive,CancelGoogleSlideCreation,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,CancelGoogleSlideEdit,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,CheckOutGoogleDoc,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,CheckOutGoogleSheet,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,EditGoogleDoc,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,EditGoogleDocWithSpecialCharacters,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,EditGoogleDocWithWorkflow,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,EditGoogleSheet,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,EditGoogleSlide,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,GoogleDocSmoke,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,GoogleSheetSmoke,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,GoogleSlideSmoke,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,RevokeGoogleDriveCredentials,,,,true,,true,,Online Editing
LocalFile,GoogleDrive,SaveGoogleDocAfterLoggingOut,,,,true,,true,,Online Editing
LocalFile,ImageSelector,PreviewMultipleImagesInBlogsImages,,,,true,,true,,Item Selector
LocalFile,ImageSelector,PreviewMultipleImagesInDM,,,,true,,true,,Item Selector
LocalFile,ImageSelector,PreviewSingleImage,,true,,true,,true,,Item Selector
LocalFile,ItemSelector,AddBlogsImageViaURL,,true,,true,,true,,Item Selector
LocalFile,ItemSelector,AddSVGImageToFragmentBackground,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ChangeSelectedPageNavigationMenu,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ClearFilterResults,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterByCurrentSite,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterCustomWCFromCurrentDepot,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterFolderFromCurrentDepot,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterImageFromCurrentDepot,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterWCByCurrentSite,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterWCFolderFromCurrentDepot,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FilterWCFromCurrentDepot,,,,true,,true,,Item Selector
LocalFile,ItemSelector,FragmentSmoke,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PaginateFiles,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PaginateFilesAfterScopedFilter,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewFacebookVideo,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewInvalidVideos,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewSupportedVideos,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewSVG,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewTwitchVideo,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewVimeoVideo,,,,true,,true,,Item Selector
LocalFile,ItemSelector,PreviewYouTubeVideo,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewBlogsImageNoScopeFilter,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewDocumentsLocationInfo,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewFilterResultsInSpecificBreadcrumb,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewFolderImageViaFilterResults,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewFolderWCViaFilterResults,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewVideoThumbnailsViaWC,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewWCDraftViaFilterResults,,,,true,,true,,Item Selector
LocalFile,ItemSelector,ViewWCLocationInfo,,,,true,,true,,Item Selector
LocalFile,FriendlyURLService,AccessWithSpecificDisabledLanguage,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,RedirectToUpdatedFriendlyURL,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,RedirectToUpdatedLocalizedFriendlyURL,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,RemoveOldFriendlyURL,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,RestoreOldFriendlyURL,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,StagingFriendlyURLRedirect,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,StagingLocalizedFriendlyURLRedirect,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,ViewFriendlyURLs,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,ViewFriendlyURLsViaDefaultPage,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,ViewFriendlyURLWithSpecialCharacters,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,ViewLocalizedFriendlyURLs,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,ViewMultipleOldFriendlyURLs,,,,true,,true,,Friendly URL Service
LocalFile,FriendlyURLService,ViewURLsAfterLocalizationWithoutFriendlyURL,,,,true,,true,,Friendly URL Service
LocalFile,ContentPageReviewUpgrade,ViewContentPageReviewArchive72101,,,,true,,true,Content Page Review,Upgrades Collaboration
LocalFile,ContentPageReview,AddComment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,AddCommentWithEscapeCharacters,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,DeleteComment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ReopenResolvedComment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ResolveComment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,Smoke,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewComment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentAfterDeactivatingStaging,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentAfterDiscardedDraft,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentAsNonCreator,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentList,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentListNavigation,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentOnDifferentExperience,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewCommentViaFragment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewEditedComment,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewMultipleCommentsList,,,,true,,true,,Content Page Review
LocalFile,ContentPageReview,ViewMultipleReplies,,,,true,,true,,Content Page Review
LocalFile,CustomMetaTagsUpgrade,ViewCustomMetaTags730,,,,,,,SEO,Upgrades Collaboration
LocalFile,OpenGraphUpgrade,ViewOpenGraph730,,,,,,,SEO,Upgrades Collaboration
LocalFile,SERPPreviewUpgrade,ViewSERPPreview730,,,,,,,SEO,Upgrades Collaboration
LocalFile,SEO,MapBlogsToDisplayPage,,,,true,,true,,SEO
LocalFile,SEO,MapDocumentToDisplayPage,,,,true,,true,,SEO
LocalFile,SEO,MapWebContentToDisplayPage,,,,true,,true,,SEO
LocalFile,SERPPreview,Smoke,,true,,true,,true,,SEO
LocalFile,SERPPreview,ValidateLongInputs,,,,true,,true,,SEO
LocalFile,SERPPreview,ViewPreviewWhenSwitchingTranslations,,,,true,,true,,SEO
LocalFile,SERPPreview,ViewTranslatedLanguages,,,,true,,true,,SEO
LocalFile,CustomMetaTags,AddTagWithEscapeCharacters,,,,true,,true,,SEO
LocalFile,CustomMetaTags,ClearCustomTag,,,,true,,true,,SEO
LocalFile,CustomMetaTags,EditTag,,,,true,,true,,SEO
LocalFile,CustomMetaTags,ViewMultipleTranslatedTags,,,,true,,true,,SEO
LocalFile,CustomMetaTags,ViewTagAfterEditingPage,,,,true,,true,,SEO
LocalFile,CustomMetaTags,ViewTagWithoutPropertyOrContent,,,,true,,true,,SEO
LocalFile,CustomMetaTags,ViewTranslatedTagWithDefaultValue,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,PreviewAfterReplacingImage,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,PreviewInheritedSEO,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,Smoke,,true,,true,,true,,SEO
LocalFile,OpenGraphPreview,ValidateEscapeCharacters,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,ValidateLongInputs,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,ValidateReturnToDefault,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,ViewArabicTranslation,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,ViewSpecialImages,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,ViewTranslatedLanguages,,,,true,,true,,SEO
LocalFile,OpenGraphPreview,ViewUntranslatedLanguage,,,,true,,true,,SEO
LocalFile,OpenGraphImages,ChangeImageTag,,,,true,,true,,SEO
LocalFile,OpenGraphImages,ChangeSiteImage,,true,,true,,true,,SEO
LocalFile,OpenGraphImages,ClearImageAtPageLevel,,,,true,,true,,SEO
LocalFile,OpenGraphImages,ClearImageAtSiteLevel,,,,true,,true,,SEO
LocalFile,OpenGraphImages,ConfigurePageSpecificAltDescription,,,,true,,true,,SEO
LocalFile,OpenGraphImages,ConfigurePageSpecificImage,,,,true,,true,,SEO
LocalFile,OpenGraphImages,DisableAfterAddingImage,,,,true,,true,,SEO
LocalFile,OpenGraphImages,EditAltDescription,,true,,true,,true,,SEO
LocalFile,OpenGraphImages,ViewImageWithMetaTags,,true,,true,,true,,SEO
LocalFile,OpenGraphImages,ViewTranslatedAltDescription,,,,true,,true,,SEO
LocalFile,OpenGraph,CustomizeMetaTags,,,,true,,true,,SEO
LocalFile,OpenGraph,CustomizeMetaTagsWithEscapeCharacters,,,,true,,true,,SEO
LocalFile,OpenGraph,DisableConfiguration,,true,,true,,true,,SEO
LocalFile,OpenGraph,DisableConfigurationAtSiteLevel,,,,true,,true,,SEO
LocalFile,OpenGraph,EditMetaTagCustomizations,,,,true,,true,,SEO
LocalFile,OpenGraph,MapBlogsToDisplayPage,,,,true,,true,,SEO
LocalFile,OpenGraph,MapDocumentToDisplayPage,,,,true,,true,,SEO
LocalFile,OpenGraph,MapSiteImageToDisplayPage,,,,true,,true,,SEO
LocalFile,OpenGraph,MapWebContentToDisplayPage,,,,true,,true,,SEO
LocalFile,OpenGraph,RevertCustomTitle,,,,true,,true,,SEO
LocalFile,OpenGraph,Smoke,,true,,true,,true,,SEO
LocalFile,OpenGraph,ViewNewPageWithMetaTags,,,,true,,true,,SEO
LocalFile,WorkflowCEMetrics,MetricsUnavailableForCECustomers,,true,,true,,true,,Workflow
LocalFile,WorkflowBlogs,ApproveBlogsEntryCP,,,,true,,true,,Workflow
LocalFile,WorkflowBlogs,RejectBlogsEntryCP,,,,true,,true,,Workflow
LocalFile,WorkflowadminCPWebcontent,ApproveInWCSubfolderWorkflow,,true,,true,,true,Training,Workflow
LocalFile,WorkflowAssetPublisher,ApproveBlogsEntryPG,,,,true,,true,,Workflow
LocalFile,WorkflowAssetPublisher,ApproveMessageBoardsThreadPG,,,,true,,true,,Workflow
LocalFile,WorkflowAssetPublisher,ApproveWebContentPG,,,,true,,true,,Workflow
LocalFile,WorkflowAssetPublisher,RejectBlogsEntryPG,,,,true,,true,,Workflow
LocalFile,WorkflowWebContent,ConfigureFolderWorkflow,,,,true,,true,,Workflow
LocalFile,WorkflowWebContent,EditWebContentInReviewProcess,,true,,true,,true,Training,Workflow
LocalFile,WorkflowWebContentDisplay,ApproveWebContentViaWebContentDisplayPG,,,,true,,true,,Workflow
LocalFile,WorkflowWebContentDisplay,RejectWebContentViaWebContentDisplayPG,,,,true,,true,,Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade625,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade704,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade713,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade7110,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade70106,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade621015,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,SubmitAndApproveWorkflowAfterUpgrade621021,,,,true,,,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,ViewWorkflowArchive625,,,,true,,quarantine,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,ViewWorkflowArchive704,,,,true,,quarantine,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,ViewWorkflowArchive70106,,,,true,,quarantine,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,ViewWorkflowArchive621015,,,,true,,quarantine,Workflow,Upgrades Workflow
LocalFile,WorkflowUpgrade,ViewWorkflowArchive621021,,,,true,,quarantine,Workflow,Upgrades Workflow
LocalFile,WorkflowUser,CreateNewUserAccount,,true,,true,,true,Users and Organizations,Workflow
LocalFile,WorkflowUser,ViewUserPreview,,,,true,,true,Users and Organizations,Workflow
LocalFile,WorkflowDDL,EditDDLRecordViaMyWorkflowTasks,,true,,true,,true,"Dynamic Data Lists,Workflow",Workflow
LocalFile,WorkflowDDL,RejectDynamicdatalistCP,,,,true,,true,"Dynamic Data Lists,Workflow",Workflow
LocalFile,WorkflowMessageBoards,ApproveMessageBoardsThreadPG,,,,true,,true,,Workflow
LocalFile,WorkflowMessageBoards,RejectMessageBoardsThreadPG,,,,true,,true,,Workflow
LocalFile,WorkflowMySubmissions,WithdrawTaskAssignedToMeByActions,,,,true,,true,,Workflow
LocalFile,WorkflowMySubmissions,WithdrawTaskAssignedToMeByDetails,,,,true,,true,,Workflow
LocalFile,WorkflowMySubmissions,WithdrawTaskAssignedToMyRolesByActions,,,,true,,true,,Workflow
LocalFile,WorkflowMySubmissions,WithdrawTaskAssignedToMyRolesByDetails,,,,true,,true,,Workflow
LocalFile,WorkflowMySubmissions,WithdrawTaskCompletedNoByActions,,,,true,,true,,Workflow
LocalFile,WorkflowMySubmissions,WithdrawTaskCompletedNoByDetails,,,,true,,true,,Workflow
LocalFile,WorkflowPageComments,ApprovePageCommentPG,,,,true,,true,"Comment,Workflow",Workflow
LocalFile,WorkflowPageComments,DeleteComment,,,,true,,true,"Comment,Workflow",Workflow
LocalFile,WorkflowPageComments,EditCommentAssignedToMe,,true,,true,,true,"Comment,Workflow",Workflow
LocalFile,WorkflowPageComments,RejectPageCommentPG,,,,true,,true,"Comment,Workflow",Workflow
LocalFile,WorkflowCalendar,ApproveEventWithInvitedUser,,,,true,,true,,Workflow
LocalFile,WorkflowCalendar,DeleteAndRestoreEvent,,,,true,,quarantine,,Workflow
LocalFile,WorkflowCalendar,RejectEventWithInvitedUser,,,,true,,true,,Workflow
LocalFile,WorkflowCalendar,ViewPendingStatusInEventDetails,,,,true,,true,,Workflow
LocalFile,WorkflowWiki,ApproveFrontPageUserEdit,,quarantine,,true,,true,Wiki,Workflow
LocalFile,WorkflowWiki,RejectFrontPageUserEdit,,,,true,,true,Wiki,Workflow
LocalFile,WorkflowWiki,RejectWikiPagePG,,,,true,,true,Wiki,Workflow
LocalFile,WorkflowPageRevision,RejectPageRevisionPG,,,,true,,true,,Workflow
LocalFile,WorkflowPageRevision,ViewApprovedPageAfterStagingDeactivated,,true,,true,,true,,Workflow
LocalFile,WorkflowPageRevision,WithdrawWorkflowSubmissionFromRemovedUser,,,,true,,true,,Workflow
LocalFile,WorkflowDocumentsAndMedia,ApproveInDMFolderCustomWorkflow,,,,false,,true,Training,Workflow
LocalFile,WorkflowDocumentsAndMedia,ConfigureFolderWorkflow,,,,true,,true,,Workflow
LocalFile,WorkflowDocumentsAndMedia,PreviewSubmittedEdit,,,,true,,true,,Workflow
LocalFile,WorkflowDocumentsAndMedia,SaveAsDraftAndViewCategories,,,,true,,true,Training,Workflow
LocalFile,WorkflowForms,SubmitPublishedFormWithTextField,,true,,true,,true,"Dynamic Data Lists,Workflow,Forms",Workflow
LocalFile,WorkflowForms,ViewDateAssetDetails,,,,true,,true,"Dynamic Data Lists,Workflow,Forms",Workflow
LocalFile,WorkflowForms,ViewEntryWithConditionalVisibilityFromSelectAndRadio,,,,true,,true,"Dynamic Data Lists,Workflow,Forms",Workflow
LocalFile,WorkflowMyWorkflowTasks,AddCommentToTaskAssignedToMe,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,AddCommentToTaskAssignedToMyRoles,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,AddCommentToTaskCompleted,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,ApproveResubmitTaskByActions,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,RejectTaskByDetails,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,ResubmitTaskByDetails,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,ReviewerApproveResubmitTaskByActionsUser,,,,true,,true,,Workflow
LocalFile,WorkflowMyWorkflowTasks,UpdateDueDateTaskByActions,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,AddBlogsEntriesWithPortalScopeWorkflowAndAssertWorkflowScope,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,AddBlogsEntriesWithSiteScopeWorkflowAndAssertWorkflowScope,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,AddDDLRecordWithDoubleApproverDefinition,,true,,true,,true,Training,Workflow
LocalFile,WorkflowUsecase,AddWebContentWithCategorySpecificDefinition,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,AddWikiPageAsSiteUser,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,UnpublishAndDeleteUploadedDefinition,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,ViewBlogsEntryWorkflowViaNotifications,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,ViewInvalidDefinitionAlert,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,ViewTaskCount,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,ViewWebContentConfigurationCP,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,ViewWorkflowConfigurationScope,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,ViewWorkflowSubmissionsFromDifferentUsers,,,,true,,true,,Workflow
LocalFile,WorkflowUsecase,XSSScriptWebContent,,,,true,,true,,Workflow
LocalFile,Ratings,ChangeBlogsRatingType,,,,true,,true,,Ratings
LocalFile,Ratings,CommentAndRateBlogsEntryOnLiveSite,,,,true,,true,,Ratings
LocalFile,Ratings,CommentAndRateWikiFrontPageOnLiveSite,,,,true,,true,,Ratings
LocalFile,Ratings,ExportImportSiteWithCommentsAndRatingsUnderBlogsEntry,,,,true,,true,,Ratings
LocalFile,Ratings,RateAndEditWikiPageComment,,,,true,,true,,Ratings
LocalFile,Ratings,RateBlogsEntry,,true,,true,,true,,Ratings
LocalFile,Ratings,RateKBArticleWithoutSuggestions,,,,true,,true,,Ratings
LocalFile,Ratings,RateMBThreadAndReply,,,,true,,true,,Ratings
LocalFile,Ratings,RateWikiPage,,,,true,,true,,Ratings
LocalFile,Ratings,RemoveRatedStackedStarsFromBlogsEntry,,,,true,,true,,Ratings
LocalFile,Ratings,RevokeBlogsStarsRating,,,,true,,true,,Ratings
LocalFile,Ratings,ViewKBArticleWithEditedStarRatings,,,,true,,true,,Ratings
LocalFile,Ratings,ViewKBArticleWithStarRatings,,,,true,,true,,Ratings
LocalFile,Ratings,ViewLikeCountForDocument,,,,true,,true,,Ratings
LocalFile,RedirectPermission,AddRedirectOrgRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,AddRedirectRegRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,AddRedirectSiteRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,DeleteRedirectOrgRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,DeleteRedirectRegRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,DeleteRedirectSiteRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,UpdateRedirectOrgRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,UpdateRedirectRegRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,UpdateRedirectSiteRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,ViewRedirectPortletOrgRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,ViewRedirectPortletRegRole,,,,true,,true,,Redirect
LocalFile,RedirectPermission,ViewRedirectPortletSiteRole,,,,true,,true,,Redirect
LocalFile,Redirect,AccessPermanentEntry,,,,true,,true,,Redirect
LocalFile,Redirect,AccessPermanentEntryAfterEdit,,,,true,,true,,Redirect
LocalFile,Redirect,AccessTemporaryEntry,,,,true,,true,,Redirect
LocalFile,Redirect,AccessTemporaryEntryAfterEdit,,,,true,,true,,Redirect
LocalFile,Redirect,AddDuplicateSourceURL,,,,true,,true,,Redirect
LocalFile,Redirect,AddEntryWithoutReferences,,,,true,,true,,Redirect
LocalFile,Redirect,AddEntryWithReferences,,,,true,,true,,Redirect
LocalFile,Redirect,AddExpiredEntryFromActive404,,,,true,,true,,Redirect
LocalFile,Redirect,AddExpiredEntryFromIgnored404,,,,true,,true,,Redirect
LocalFile,Redirect,AddPermanentEntry,,,,true,,true,,Redirect
LocalFile,Redirect,AddPermanentEntryFromActive404,,,,true,,true,,Redirect
LocalFile,Redirect,AddPermanentEntryFromIgnored404,,,,true,,true,,Redirect
LocalFile,Redirect,AddSourceURLWithInvalidCharacters,,,,true,,true,,Redirect
LocalFile,Redirect,AddTempEntryFromActive404,,,,true,,true,,Redirect
LocalFile,Redirect,AddTempEntryFromIgnored404,,,,true,,true,,Redirect
LocalFile,Redirect,AvoidRedirectChain,,,,true,,true,,Redirect
LocalFile,Redirect,CheckDestinationURL,,,,true,,true,,Redirect
LocalFile,Redirect,CreateRedirectChain,,,,true,,true,,Redirect
LocalFile,Redirect,DeleteEntries,,,,true,,true,,Redirect
LocalFile,Redirect,DeleteEntry,,,,true,,true,,Redirect
LocalFile,Redirect,EditEntry,,,,true,,true,,Redirect
LocalFile,Redirect,IgnoreURLAfterReactivation,,,,true,,true,,Redirect
LocalFile,Redirect,Order404URLsByRequests,,,,true,,true,,Redirect
LocalFile,Redirect,Redirect404sToSiteHomePage,,,,true,,true,,Redirect
LocalFile,Redirect,ResetExpiredEntry,,,,true,,true,,Redirect
LocalFile,Redirect,SearchEntry,,,,true,,true,,Redirect
LocalFile,Redirect,Smoke,,,,true,,true,,Redirect
LocalFile,Redirect,UpdateEntryWithCheckingUpdateRedirect,,,,true,,true,,Redirect
LocalFile,Redirect,View404URLsAfterReactivating,,,,true,,true,,Redirect
LocalFile,Redirect,ViewEntryInfo,,,,true,,true,,Redirect
LocalFile,Redirect,ViewExpiredAndActiveEntries,,,,true,,true,,Redirect
LocalFile,Redirect,ViewExpiredPermanentEntry,,,,true,,true,,Redirect
LocalFile,Redirect,ViewExpiredTempEntry,,,,true,,true,,Redirect
LocalFile,Redirect,ViewIgnoredURL,,,,true,,true,,Redirect
LocalFile,TranslationsWorkflow,ApproveEntry,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,ApproveImportToWebContent,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,ApproveNewTranslationForPublishedWC,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,RejectandResubmitImportToDraftWebContent,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,RejectTranslationsForDraftAndApprovedWC,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,ResubmitRejectedEntries,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,UpdateSameTranslationAsAnotherUser,,,,true,,true,,Translations Management
LocalFile,TranslationsWorkflow,ViewUpdatedWCSubmissionAfterApprovedTranslation,,,,true,,true,,Translations Management
LocalFile,Translations,DeleteDraftTranslation,,,,true,,true,,Translations Management
LocalFile,Translations,DeletePendingTranslation,,,,true,,true,,Translations Management
LocalFile,Translations,DeleteTranslation,,,,true,,true,,Translations Management
LocalFile,Translations,EditTranslation,,,,true,,true,,Translations Management
LocalFile,Translations,EditTranslationToNewLanguage,,,,true,,true,,Translations Management
LocalFile,Translations,EditWCAfterSideBySideTranslation,,,,true,,true,,Translations Management
LocalFile,Translations,ExportWCWithAllLanguages,,,,true,,true,,Translations Management
LocalFile,Translations,ExportWebContent,,true,,true,,true,,Translations Management
LocalFile,Translations,ImportExportedXLIFF,,,,true,,true,,Translations Management
LocalFile,Translations,ImportWebContent,,true,,true,,true,,Translations Management
LocalFile,Translations,ImportWebContentWithUTF8,,,,true,,true,,Translations Management
LocalFile,Translations,ImportWebContentWithXliffFile,,true,,true,,true,,Translations Management
LocalFile,Translations,TranslateCustomizedWC,,,,true,,true,,Translations Management
LocalFile,Translations,TranslateWCAfterEditingStructure,,,,true,,true,,Translations Management
LocalFile,Translations,TranslateWCToUnavailableLanguage,,,,true,,true,,Translations Management
LocalFile,Translations,TranslateWCWithoutLanguagesPermissions,,,,true,,true,,Translations Management
LocalFile,Translations,TranslateWCWithSpecificLanguagesPermissions,,,,true,,true,,Translations Management
LocalFile,Translations,TranslateWebContent,,true,,true,,true,,Translations Management
LocalFile,Translations,ViewEntryModifiedDate,,,,true,,true,,Translations Management
LocalFile,Translations,ViewOptionsWithAllLanguages,,,,true,,true,,Translations Management
LocalFile,Translations,ViewOptionsWithOneMoreLanguage,,,,true,,true,,Translations Management
LocalFile,Translations,ViewTranslateAfterWebContentDeleted,,,,true,,true,,Translations Management
LocalFile,Translations,ViewTranslatedFieldContentAfterEditing,,,,true,,true,,Translations Management
LocalFile,AppBuilderWorkflow,AssignEntryThroughTableView,,true,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,AssignEntryToAnotherUser,,,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CancelCreationOfFormViewAndSelectSecondFormView,,,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CancelCreationOfObjectAndForm,,,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CancelCreationOfTableView,,,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CheckActivityWorkflowApp,,,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CheckActivityWorkflowAppWithSteps,,true,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CreateBasicWorkflowApp,,true,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CreateBasicWorkflowAppWithDifferentDeployments,,,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CreateFormViewThroughWorkflowAppBuilder,,true,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CreateNewStepSecondaryActionAndAssignee,,true,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CreateObjectAndForm,,true,,true,,true,"App Builder,Workflow",App Builder
LocalFile,AppBuilderWorkflow,CreateStandardApp,,true,,true,,true,"App Builder,Workflow",App Builder
